axle_loc,axle_id
-60084,2
-60132,12
-60036,12
-59892,4
-59628,4
-59460,6
-59784,12
-59688,12
-59208,12
-59112,12
-58968,10
-58908,10
-58728,11
-58464,12
-58368,12
-58092,3
-57732,3
-57564,5
-57864,12
-57768,12
-57336,14
-57168,14
-56868,13
-56748,13
-56592,1
-56424,1
-56256,2
-56100,4
-55836,4
-55668,6
-55560,4
-55296,4
-55128,6
-55308,12
-55212,12
-55104,10
-55044,10
-54864,11
-54744,13
-54624,13
-54204,4
-53940,4
-53772,6
-53784,3
-53424,3
-53256,5
-53556,1
-53388,1
-53220,2
-53112,13
-52992,13
-52536,3
-52176,3
-52008,5
-52212,7
-52140,7
-51864,8
-51792,8
-51600,9
-51888,10
-51828,10
-51648,11
-51696,3
-51336,3
-51168,5
-51648,12
-51552,12
-51540,7
-51468,7
-51192,8
-51120,8
-50928,9
-51480,3
-51120,3
-50952,5
-51204,13
-51084,13
-51204,1
-51036,1
-50868,2
-50652,4
-50388,4
-50220,6
-50268,3
-49908,3
-49740,5
-50268,10
-50208,10
-50028,11
-50244,1
-50076,1
-49908,2
-50124,7
-50052,7
-49776,8
-49704,8
-49512,9
-49848,1
-49680,1
-49512,2
-49776,1
-49608,1
-49440,2
-49776,13
-49656,13
-49344,4
-49080,4
-48912,6
-49128,10
-49068,10
-48888,11
-48660,14
-48492,14
-48396,7
-48324,7
-48048,8
-47976,8
-47784,9
-48132,12
-48036,12
-48108,13
-47988,13
-48084,7
-48012,7
-47736,8
-47664,8
-47472,9
-48024,12
-47928,12
-47664,1
-47496,1
-47328,2
-47520,14
-47352,14
-47016,3
-46656,3
-46488,5
-46500,4
-46236,4
-46068,6
-45924,13
-45804,13
-45636,7
-45564,7
-45288,8
-45216,8
-45024,9
-45504,13
-45384,13
-45372,7
-45300,7
-45024,8
-44952,8
-44760,9
-45048,4
-44784,4
-44616,6
-44592,1
-44424,1
-44256,2
-44388,12
-44292,12
-44112,7
-44040,7
-43764,8
-43692,8
-43500,9
-43728,7
-43656,7
-43380,8
-43308,8
-43116,9
-43176,10
-43116,10
-42936,11
-43080,1
-42912,1
-42744,2
-42648,4
-42384,4
-42216,6
-42300,13
-42180,13
-42036,12
-41940,12
-41508,3
-41148,3
-40980,5
-41268,3
-40908,3
-40740,5
-41160,1
-40992,1
-40824,2
-40776,1
-40608,1
-40440,2
-40404,7
-40332,7
-40056,8
-39984,8
-39792,9
-40212,12
-40116,12
-39732,12
-39636,12
-39132,10
-39072,10
-38892,11
-38544,1
-38376,1
-38208,2
-38472,12
-38376,12
-38328,3
-37968,3
-37800,5
-38316,3
-37956,3
-37788,5
-37956,1
-37788,1
-37620,2
-37884,3
-37524,3
-37356,5
-37644,3
-37284,3
-37116,5
-37116,3
-36756,3
-36588,5
-36792,4
-36528,4
-36360,6
-36576,4
-36312,4
-36144,6
-36456,3
-36096,3
-35928,5
-36192,4
-35928,4
-35760,6
-35616,14
-35448,14
-35544,12
-35448,12
-35256,10
-35196,10
-35016,11
-34740,3
-34380,3
-34212,5
-34716,3
-34356,3
-34188,5
-34296,1
-34128,1
-33960,2
-33708,14
-33540,14
-33540,12
-33444,12
-33456,10
-33396,10
-33216,11
-33048,4
-32784,4
-32616,6
-32508,3
-32148,3
-31980,5
-32136,10
-32076,10
-31896,11
-31596,14
-31428,14
-31476,3
-31116,3
-30948,5
-31020,4
-30756,4
-30588,6
-30816,7
-30744,7
-30468,8
-30396,8
-30204,9
-30564,1
-30396,1
-30228,2
-30468,12
-30372,12
-29976,7
-29904,7
-29628,8
-29556,8
-29364,9
-29604,14
-29436,14
-29160,7
-29088,7
-28812,8
-28740,8
-28548,9
-28680,10
-28620,10
-28440,11
-28644,3
-28284,3
-28116,5
-28068,7
-27996,7
-27720,8
-27648,8
-27456,9
-27768,3
-27408,3
-27240,5
-27312,13
-27192,13
-26868,13
-26748,13
-26364,4
-26100,4
-25932,6
-26268,12
-26172,12
-25992,4
-25728,4
-25560,6
-25620,10
-25560,10
-25380,11
-25056,13
-24936,13
-24552,10
-24492,10
-24312,11
-24012,4
-23748,4
-23580,6
-23664,4
-23400,4
-23232,6
-23316,7
-23244,7
-22968,8
-22896,8
-22704,9
-22800,7
-22728,7
-22452,8
-22380,8
-22188,9
-22776,4
-22512,4
-22344,6
-22248,10
-22188,10
-22008,11
-22008,12
-21912,12
-21984,7
-21912,7
-21636,8
-21564,8
-21372,9
-21540,7
-21468,7
-21192,8
-21120,8
-20928,9
-21444,1
-21276,1
-21108,2
-21360,1
-21192,1
-21024,2
-21000,4
-20736,4
-20568,6
-20844,4
-20580,4
-20412,6
-20652,12
-20556,12
-20412,14
-20244,14
-20172,14
-20004,14
-19944,7
-19872,7
-19596,8
-19524,8
-19332,9
-19584,3
-19224,3
-19056,5
-19488,13
-19368,13
-19380,13
-19260,13
-19320,12
-19224,12
-19128,12
-19032,12
-18672,1
-18504,1
-18336,2
-18528,12
-18432,12
-18084,7
-18012,7
-17736,8
-17664,8
-17472,9
-17664,3
-17304,3
-17136,5
-17172,1
-17004,1
-16836,2
-16680,13
-16560,13
-16500,3
-16140,3
-15972,5
-16320,3
-15960,3
-15792,5
-16008,12
-15912,12
-15816,14
-15648,14
-15312,10
-15252,10
-15072,11
-14820,12
-14724,12
-14484,3
-14124,3
-13956,5
-14328,14
-14160,14
-13920,10
-13860,10
-13680,11
-13776,12
-13680,12
-13500,1
-13332,1
-13164,2
-13272,13
-13152,13
-12948,12
-12852,12
-12348,1
-12180,1
-12012,2
-11892,10
-11832,10
-11652,11
-11304,4
-11040,4
-10872,6
-11160,10
-11100,10
-10920,11
-10848,7
-10776,7
-10500,8
-10428,8
-10236,9
-10812,7
-10740,7
-10464,8
-10392,8
-10200,9
-10356,3
-9996,3
-9828,5
-9996,4
-9732,4
-9564,6
-9480,1
-9312,1
-9144,2
-8892,14
-8724,14
-8340,12
-8244,12
-8100,14
-7932,14
-8100,3
-7740,3
-7572,5
-7776,14
-7608,14
-7656,13
-7536,13
-7524,10
-7464,10
-7284,11
-7332,7
-7260,7
-6984,8
-6912,8
-6720,9
-7272,4
-7008,4
-6840,6
-6828,13
-6708,13
-6384,3
-6024,3
-5856,5
-6060,1
-5892,1
-5724,2
-5856,13
-5736,13
-5352,12
-5256,12
-5016,12
-4920,12
-4440,12
-4344,12
-3900,7
-3828,7
-3552,8
-3480,8
-3288,9
-3684,7
-3612,7
-3336,8
-3264,8
-3072,9
-3360,13
-3240,13
-3156,4
-2892,4
-2724,6
-2784,13
-2664,13
-2304,13
-2184,13
-1860,13
-1740,13
-1788,10
-1728,10
-1548,11
-1296,12
-1200,12
-1284,14
-1116,14
-1032,7
-960,7
-684,8
-612,8
-420,9
-588,1
-420,1
-252,2
-120,13
0,13
